request_rate,input_len,output_len,completed,mean_ttft_ms,mean_http_tokenize_ms,mean_queue_ms,mean_prefill_launch_delay_ms,mean_prefill_compute_ms,mean_first_decode_est_ms,mean_sse_serialize_send_ms,per_request_csv,pct_http_tokenize,pct_queue,pct_prefill_launch_delay,pct_prefill_compute,pct_first_decode_est,pct_sse_serialize_send
4,256,128,200,66.55771215620916,1.8221426010131836,0.49927619751542807,0.7002149554318748,24.843456200615037,38.53935958642978,0.15326261520385742,/mnt/nfs02/users/tjiang/Gitrepo/sglang/SGLang_Data_20260616_dp2_sweep/rr4_breakdown/rr4_il256_ol128_per_request.csv,2.7376881536082007,0.7501402637513144,1.052041803643264,37.326187147641306,57.903672373802365,0.2302702575535562
4,1024,128,200,52.51112408237532,3.5975968837738037,0.3996108454884961,0.42507305974140763,13.027915873972233,34.882301835750695,0.17862558364868164,/mnt/nfs02/users/tjiang/Gitrepo/sglang/SGLang_Data_20260616_dp2_sweep/rr4_breakdown/rr4_il1024_ol128_per_request.csv,6.851113829005406,0.7610022685128928,0.8094914499917893,24.809820969619818,66.42840435300926,0.3401671298608422
4,2048,128,200,66.38417851092527,7.219483852386475,0.43193393357796595,0.43812060059281066,12.587657988478895,45.534195423242636,0.17278671264648438,/mnt/nfs02/users/tjiang/Gitrepo/sglang/SGLang_Data_20260616_dp2_sweep/rr4_breakdown/rr4_il2048_ol128_per_request.csv,10.875307963927456,0.6506579478224316,0.6599774380287109,18.96183438710063,68.59193929130085,0.26028297181993115
4,256,512,200,40.51177603076212,2.473917007446289,0.4339392125257291,0.3956742014270276,11.83205650333548,25.151855104486458,0.2243340015411377,/mnt/nfs02/users/tjiang/Gitrepo/sglang/SGLang_Data_20260616_dp2_sweep/rr4_breakdown/rr4_il256_ol512_per_request.csv,6.1066614447309115,1.0711433934573065,0.9766893486145293,29.206462077473354,62.08529363261612,0.553750103107779
4,1024,512,200,44.82439651386812,4.625391960144043,0.4591138262185268,0.4060992461745627,11.831854906049557,27.27387847553473,0.2280580997467041,/mnt/nfs02/users/tjiang/Gitrepo/sglang/SGLang_Data_20260616_dp2_sweep/rr4_breakdown/rr4_il1024_ol512_per_request.csv,10.318916304234019,1.0242498771321609,0.9059781676010308,26.39601606769859,60.8460583894231,0.5087811939111009
4,2048,512,200,49.960776770312805,6.737537384033203,0.8206668813363649,0.4254666934139095,11.976511797111016,29.759469384443946,0.24112462997436523,/mnt/nfs02/users/tjiang/Gitrepo/sglang/SGLang_Data_20260616_dp2_sweep/rr4_breakdown/rr4_il2048_ol512_per_request.csv,13.485653785984999,1.6426223417407182,0.8516014380039145,23.971828645041363,59.565665924808684,0.48262786442032246
