request_rate,input_len,output_len,completed,median_ttft_ms,median_http_tokenize_ms,median_queue_ms,median_prefill_launch_delay_ms,median_prefill_compute_ms,median_first_decode_est_ms,median_sse_serialize_send_ms,per_request_csv,pct_http_tokenize,pct_queue,pct_prefill_launch_delay,pct_prefill_compute,pct_first_decode_est,pct_sse_serialize_send
4,256,128,200,39.991793484659865,1.5598535537719727,0.37183900712989265,0.42542401934042573,13.655142014613377,23.395485593937337,0.1472234725952148,/mnt/nfs02/users/tjiang/Gitrepo/sglang/SGLang_Data_20260616_dp2_sweep/rr4_breakdown/rr4_il256_ol128_per_request.csv,3.900434108738595,0.9297882758684564,1.0637782961737154,34.14486029452829,58.500716160457834,0.36813420896386423
4,256,512,200,39.699482498690486,2.1355152130126953,0.4117350035812706,0.38814000436104834,11.794746475061402,24.904508783947676,0.1674890518188476,/mnt/nfs02/users/tjiang/Gitrepo/sglang/SGLang_Data_20260616_dp2_sweep/rr4_breakdown/rr4_il256_ol512_per_request.csv,5.379201638417168,1.0371293973286728,0.977695375182413,29.71007613373917,62.73257789889117,0.42189227989148814
4,1024,128,200,51.02252299548127,3.5022497177124023,0.370684516383335,0.4144810081925243,13.310307986102998,33.20477137458511,0.1468658447265625,/mnt/nfs02/users/tjiang/Gitrepo/sglang/SGLang_Data_20260616_dp2_sweep/rr4_breakdown/rr4_il1024_ol128_per_request.csv,6.864124923854852,0.7265115376912351,0.8123491036090712,26.087122322982353,65.07865433766543,0.28784512427887865
4,1024,512,200,44.45748750003986,4.357457160949707,0.43961498886346817,0.4002890200354159,11.821470485301688,27.279477537376803,0.16736984252929688,/mnt/nfs02/users/tjiang/Gitrepo/sglang/SGLang_Data_20260616_dp2_sweep/rr4_breakdown/rr4_il1024_ol512_per_request.csv,9.801402206874151,0.9888435302671434,0.9003860599073599,26.590505109608564,61.360816976785614,0.3764716630222228
4,2048,128,200,77.45103348861448,6.591439247131348,0.42174302507191896,0.43528401874937117,12.83538801362738,57.73476851754822,0.1513957977294922,/mnt/nfs02/users/tjiang/Gitrepo/sglang/SGLang_Data_20260616_dp2_sweep/rr4_breakdown/rr4_il2048_ol128_per_request.csv,8.510460029045715,0.5445285957790561,0.562011892085803,16.572261770418102,74.54357407126838,0.19547292129000163
4,2048,512,200,49.84285999671556,5.91588020324707,0.5345600075088441,0.414701527915895,11.880413483595476,29.24228407209739,0.17082691192626948,/mnt/nfs02/users/tjiang/Gitrepo/sglang/SGLang_Data_20260616_dp2_sweep/rr4_breakdown/rr4_il2048_ol512_per_request.csv,11.869062496889029,1.0724906386673425,0.8320179218111121,23.83573792591024,58.66895293332753,0.3427309587321559
