idx,input_len,output_len,request_rate,ttft_ms,http_tokenize_ms,queue_ms,prefill_launch_delay_ms,prefill_compute_ms,first_decode_est_ms,sse_serialize_send_ms,success,error
0,2048,128,4,79.42195294890553,14.980554580688477,0.535450002644211,0.6558829918503761,15.212819969747216,47.82982124015689,0.20742416381835938,True,
1,2048,128,4,83.84769596159458,12.470245361328125,0.8515170193277299,0.5940899718552828,14.312952000182122,55.3864334942773,0.23245811462402344,True,
2,2048,128,4,47.754316008649766,12.452840805053711,0.46574603766202927,0.40470599196851254,11.67753798654303,21.535643085371703,1.2178421020507812,True,
3,2048,128,4,89.72697501303628,10.440587997436523,0.4153589834459126,0.5367340054363012,13.131815008819103,65.06681884638965,0.13566017150878906,True,
4,2048,128,4,83.79342098487541,8.638620376586914,0.4134529735893011,0.47453102888539433,13.444594980683178,60.67821680335328,0.14400482177734375,True,
5,2048,128,4,99.81164103373885,12.583732604980469,0.4210050101391971,0.5036200163885951,13.336327974684536,72.87325692595914,0.09369850158691406,True,
6,2048,128,4,108.07679599383846,11.635541915893555,0.37677300861105323,0.4453259753063321,13.054624025244266,82.42529461858794,0.1392364501953125,True,
7,2048,128,4,136.52100297622383,4.871845245361328,0.4348680377006531,0.5143340094946325,13.547488953918219,116.95314879762009,0.19931793212890625,True,
8,2048,128,4,96.76534903701395,10.759830474853516,0.3851210349239409,0.4498490015976131,13.144278957042843,71.87320484081283,0.15306472778320312,True,
9,2048,128,4,56.29446799866855,1.8377304077148438,0.3308539744466543,0.35526801366358995,11.364393983967602,42.214533081278205,0.19168853759765625,True,
10,2048,128,4,75.7293640053831,4.461765289306641,0.35125197609886527,0.3666980192065239,11.268373986240476,59.14776033023372,0.133514404296875,True,
11,2048,128,4,94.61172297596931,7.475376129150391,0.39241398917511106,0.4472230211831629,13.107998995110393,72.96865049283952,0.2200603485107422,True,
12,2048,128,4,37.04392595682293,2.0017623901367188,0.44171803165227175,0.38941099774092436,11.762674956116825,22.280751320067793,0.16760826110839844,True,
13,2048,128,4,91.89463400980458,11.181116104125977,0.41856500320136547,0.4979610093869269,13.929912995081395,65.70972263580188,0.15735626220703125,True,
14,2048,128,4,37.62893402017653,1.3439655303955078,0.35903300158679485,0.38303801557049155,11.621456011198461,23.767661477904767,0.1537799835205078,True,
15,2048,128,4,88.6964260134846,11.43336296081543,0.4158170195296407,0.45568199129775167,13.332274975255132,62.86068639019504,0.19860267639160156,True,
16,2048,128,4,93.30476896138862,11.394739151000977,0.3656279877759516,0.4576629726216197,13.423282012809068,67.45317165041342,0.21028518676757812,True,
17,2048,128,4,46.19117797119543,5.367755889892578,0.44405896915122867,0.3881209995597601,11.680642026476562,28.16564159002155,0.14495849609375,True,
18,2048,128,4,87.12325902888551,10.505437850952148,0.5492650088854134,0.5234819836914539,13.925454986747354,61.46822340087965,0.1513957977294922,True,
19,2048,128,4,40.85106699494645,1.5616416931152344,0.34160795621573925,0.3960690228268504,11.670653009787202,26.722785376477987,0.1583099365234375,True,
20,2048,128,4,87.50793396029621,10.885238647460938,0.4070770228281617,0.47448696568608284,13.489085016772151,62.09445162676275,0.1575946807861328,True,
21,2048,128,4,82.86540501285344,8.157968521118164,0.39851898327469826,0.4693440278060734,13.495977967977524,60.20602799253538,0.13756752014160156,True,
22,2048,128,4,33.67608395637944,4.496335983276367,0.5487250164151192,0.4381620092317462,11.709395970683545,16.40454842709005,0.07891654968261719,True,
23,2048,128,4,27.93883701087907,1.7216205596923828,0.49433496315032244,0.3989670076407492,11.62852201377973,13.615522242616862,0.07987022399902344,True,
24,2048,128,4,87.50864601461217,9.827375411987305,0.36502600414678454,0.42778695933520794,13.17121705505997,63.58372617978603,0.133514404296875,True,
25,2048,128,4,83.59712600940838,4.5452117919921875,0.38396299351006746,0.43592602014541626,13.135729997884482,64.92725643329322,0.1690387725830078,True,
26,2048,128,4,35.70279898121953,6.324052810668945,0.39022101555019617,0.3714130143634975,11.270750022958964,17.194966319948435,0.1513957977294922,True,
27,2048,128,4,32.83370297867805,3.8712024688720703,0.573264027480036,0.40632300078868866,11.674078006763011,16.162684885784984,0.1461505889892578,True,
28,2048,128,4,82.11573795415461,9.885787963867188,0.41679898276925087,0.46840502182021737,13.431728002615273,57.762575859669596,0.15044212341308594,True,
29,2048,128,4,43.82748401258141,5.659818649291992,0.4264760063961148,0.38057001074776053,11.722542985808104,25.485011632554233,0.15306472778320312,True,
30,2048,128,4,39.52761099208146,2.6159286499023438,0.3868589992634952,0.38717000279575586,11.688921018503606,24.28040880477056,0.16832351684570312,True,
