framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,512,1,12,12,128,1,float16,fp8,255,0.30537919998168944
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,12,12,128,1,float16,fp8,4095,0.04822719991207123
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,12,12,128,1,float16,fp8,8191,0.1482640027999878
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,12,12,128,1,float16,fp8,1,0.12679519653320312
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,12,12,128,1,float16,float16,8191,0.28252320289611815
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,12,12,128,1,float16,fp8,3,0.1268272042274475
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,12,12,128,1,float16,float16,1,0.1291103959083557
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,12,12,128,1,float16,float16,2047,0.03699840009212494
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,12,12,128,1,float16,fp8,511,0.01653279960155487
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,12,12,128,1,float16,float16,3,0.12922719717025757
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,12,12,128,1,float16,fp8,15,0.12815680503845214
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,12,12,128,1,float16,float16,15,0.13136160373687744
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,12,12,128,1,float16,float16,7,0.12894079685211182
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,12,12,128,1,float16,fp8,31,0.13111840486526488
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,12,12,128,1,float16,float16,31,0.20971360206604003
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,12,12,128,1,float16,float16,4095,0.1513983964920044
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,12,12,128,1,float16,fp8,63,0.21564319133758544
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,12,12,128,1,float16,float16,63,0.34983999729156495
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,12,12,128,1,float16,float16,1,0.2536799907684326
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,12,12,128,1,float16,float16,127,0.6104832172393799
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,12,12,128,1,float16,fp8,1,0.24669599533081055
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,12,12,128,1,float16,float16,3,0.2540640115737915
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,12,12,128,1,float16,fp8,127,0.35101120471954345
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,12,12,128,1,float16,fp8,7,0.1272207975387573
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,12,12,128,1,float16,fp8,7,0.24984159469604492
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,12,12,128,1,float16,float16,7,0.2607311964035034
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,8,1,12,12,128,1,float16,float16,511,0.01658560037612915
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,12,12,128,1,float16,fp8,15,0.2559600114822388
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,12,12,128,1,float16,float16,15,0.2907104015350342
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,12,12,128,1,float16,fp8,3,0.24577438831329346
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,12,12,128,1,float16,float16,255,1.140065574645996
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1024,1,12,12,128,1,float16,fp8,255,0.6169216156005859
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,12,12,128,1,float16,fp8,31,0.2909264087677002
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,12,12,128,1,float16,float16,31,0.4221007823944092
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,float16,3,0.008367999643087386
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,12,12,128,1,float16,fp8,63,0.42641921043395997
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,float16,7,0.008379200100898742
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,12,12,128,1,float16,float16,63,0.6898799896240234
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,float16,15,0.008404800295829773
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,fp8,15,0.010393600165843963
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,fp8,1,0.010435199737548828
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,float16,31,0.010334400087594986
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,float16,63,0.010443200170993806
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,fp8,31,0.010500799864530563
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,float16,1,0.00833439975976944
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,fp8,7,0.01045759990811348
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,fp8,63,0.010480000078678131
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,12,12,128,1,float16,float16,127,1.2350895881652832
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,float16,127,0.014497600495815277
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,fp8,127,0.013923199474811554
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,fp8,255,0.014528000354766845
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,float16,255,0.016628800332546233
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,fp8,511,0.019177600741386414
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,float16,1023,0.0350928008556366
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,fp8,1023,0.028780800104141236
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2048,1,12,12,128,1,float16,fp8,127,0.6946000099182129
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,fp8,3,0.010447999835014344
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,float16,2047,0.16586079597473144
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,fp8,2047,0.04935039877891541
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,float16,4095,0.3136399984359741
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,fp8,4095,0.1611616015434265
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,float16,1,0.010302399843931198
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,fp8,1,0.010648000240325927
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,float16,7,0.01035040020942688
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,float16,8191,0.5689824104309082
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,fp8,7,0.010454399883747101
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,float16,15,0.010344000160694122
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,fp8,31,0.012371200323104858
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,float16,31,0.010351999849081039
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,fp8,3,0.010841599851846694
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,float16,3,0.010123199969530105
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,fp8,63,0.01247519999742508
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,float16,63,0.012464000284671784
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,float16,127,0.018614399433135986
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,float16,255,0.02881760001182556
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,fp8,127,0.014486399292945863
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,fp8,8191,0.2922447919845581
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,fp8,255,0.02086720019578934
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,float16,511,0.05702400207519531
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,fp8,511,0.03310559988021851
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,16,1,12,12,128,1,float16,float16,511,0.02499680072069168
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,float16,1023,0.22359039783477783
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,fp8,1023,0.07053599953651428
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,fp8,2047,0.23069119453430176
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,float16,2047,0.44268798828125
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,float16,4095,0.7323103904724121
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,fp8,4095,0.3743279933929443
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,fp8,15,0.01154559999704361
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,float16,3,0.006400000303983688
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,fp8,3,0.008379200100898742
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,float16,7,0.006838399916887283
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,fp8,7,0.008393599838018417
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,float16,1,0.007259199768304825
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,fp8,1,0.008393599838018417
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,float16,15,0.008276800066232682
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,fp8,15,0.008451200276613235
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,float16,63,0.008417599648237229
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,float16,31,0.008393599838018417
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,float16,8191,1.4476927757263183
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,fp8,31,0.00836160033941269
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,float16,127,0.008399999886751174
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,float16,255,0.010249599814414978
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,fp8,255,0.010422399640083313
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,float16,511,0.010440000146627427
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,fp8,511,0.010424000024795533
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,float16,1023,0.014529600739479065
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,fp8,8191,0.7304848194122314
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,float16,2047,0.022731199860572815
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,fp8,1023,0.012492799758911132
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,fp8,4095,0.02475679963827133
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,float16,8191,0.07377920150756836
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,fp8,8191,0.041145598888397215
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,float16,4095,0.03908959925174713
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,fp8,63,0.009004800021648407
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,float16,16383,0.1406880021095276
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,float16,1,0.007102400064468384
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,fp8,1,0.008529599756002426
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,float16,3,0.008371199667453765
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,fp8,3,0.00833119973540306
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,float16,7,0.008423999696969987
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,fp8,7,0.009815999865531921
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,fp8,15,0.008403199911117553
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,float16,31,0.008396799862384795
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,fp8,31,0.008363199979066848
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,float16,63,0.00841279998421669
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,float16,127,0.008459199965000153
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,fp8,127,0.01043360009789467
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,fp8,127,0.010409600287675857
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,fp8,2047,0.01655679941177368
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,float16,511,0.010422399640083313
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,fp8,511,0.010375999659299851
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,float16,1023,0.014499199390411378
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,1,1,8,8,128,1,float16,fp8,16383,0.07299200296401978
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,fp8,1023,0.012455999851226807
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,float16,2047,0.022700800001621245
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,fp8,2047,0.016548800468444824
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,float16,4095,0.039719998836517334
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,fp8,16383,1.4429807662963867
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,float16,8191,0.07320640087127686
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,fp8,8191,0.04108160138130188
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,float16,15,0.008259200304746629
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,float16,16383,0.19219679832458497
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,fp8,16383,0.07269279956817627
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,float16,1,0.008388800173997879
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,fp8,63,0.008982399851083756
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,fp8,1,0.01043199971318245
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,fp8,3,0.010398399829864503
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,float16,7,0.00828320011496544
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,fp8,7,0.010435199737548828
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,float16,15,0.008387199789285659
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,float16,255,0.010353600233793258
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,fp8,31,0.010422399640083313
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,fp8,255,0.010416000336408614
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,float16,63,0.010454399883747101
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,fp8,63,0.010380800068378448
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,float16,127,0.016497600078582763
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,fp8,127,0.012804800271987915
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,float16,255,0.018537600338459016
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,fp8,255,0.014476799964904785
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,64,1,8,8,128,1,float16,float16,16383,2.861827278137207
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,fp8,511,0.020601600408554077
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,fp8,1023,0.0349839985370636
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,2,1,8,8,128,1,float16,fp8,4095,0.02476480007171631
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,float16,2047,0.21879200935363768
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,fp8,2047,0.06989759802818299
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,float16,4095,0.3869472026824951
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,float16,3,0.008396799862384795
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,fp8,4095,0.20127520561218262
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,fp8,15,0.010436800122261048
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,float16,31,0.00931520015001297
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,4,1,8,8,128,1,float16,float16,1,0.008241599798202515
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,4,1,8,8,128,1,float16,fp8,1,0.008364800363779068
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,4,1,8,8,128,1,float16,float16,3,0.008297599852085114
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,float16,511,0.02680639922618866
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,32,1,8,8,128,1,float16,float16,8191,0.7258800029754638
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,4,1,8,8,128,1,float16,fp8,3,0.008367999643087386
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,4,1,8,8,128,1,float16,float16,15,0.008286400139331818
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,4,1,8,8,128,1,float16,float16,7,0.008287999778985977
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,4,1,8,8,128,1,float16,float16,31,0.00827839970588684
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,4,1,8,8,128,1,float16,fp8,15,0.008318399637937545
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,generation_attention,triton,4,1,8,8,128,1,float16,fp8,31,0.0104032002389431
