framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,8,32,4,0,0.01438560038805008
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,8,32,8,0,0.01284160017967224
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,8,32,16,0,0.012460800260305405
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,8,32,32,0,0.012486399710178375
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,8,32,64,0,0.012483199685811996
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,4,16384,64,0,11.875358581542969
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,8,64,1,0,0.05963519811630249
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,8,64,2,0,0.03712320029735565
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,8,64,4,0,0.024769599735736846
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,8,64,8,0,0.018515199422836304
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,8,64,16,0,0.01851679980754852
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,8,64,32,0,0.017403200268745422
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,8,64,64,0,0.016884799301624297
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,4,16384,4,0,175.58642578125
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,8,128,1,0,0.17033439874649048
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,8,128,2,0,0.0846560001373291
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,2,32768,2,0,702.32939453125
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,8,128,8,0,0.03580799996852875
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,8,128,16,0,0.026731199026107787
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,8,128,64,0,0.0247856006026268
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,8,256,1,0,0.48239359855651853
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,8,128,4,0,0.04988319873809814
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,8,256,2,0,0.26062560081481934
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,8,256,4,0,0.13757760524749757
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,8,256,8,0,0.08262240290641784
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,8,256,16,0,0.0573248028755188
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,8,256,32,0,0.043119999766349795
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,8,256,64,0,0.041168001294136045
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,8,128,32,0,0.024803200364112855
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,8,512,4,0,0.4427375793457031
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,8,512,2,0,0.8295200347900391
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,8,512,8,0,0.24205119609832765
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,8,512,16,0,0.1440559983253479
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,8,512,32,0,0.09842560291290284
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,8,512,64,0,0.07431520223617553
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,8,512,1,0,1.6017984390258788
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,8,1024,4,0,1.5332960128784179
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,8,1024,8,0,0.815056037902832
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,8,1024,2,0,2.9728927612304688
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,8,1024,16,0,0.4451168060302734
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,8,1024,32,0,0.26521279811859133
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,8,1024,64,0,0.1802559971809387
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,8,1024,1,0,5.855358505249024
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,8,1536,4,0,3.2927791595458986
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,8,1536,2,0,6.450991821289063
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,8,1536,8,0,1.720128059387207
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,8,1536,16,0,0.9165023803710938
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,8,1536,32,0,0.5079264163970947
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,8,1536,64,0,0.30730879306793213
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,8,1536,1,0,12.776412963867188
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,8,2048,4,0,5.718616104125976
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,8,2048,8,0,2.949849510192871
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,8,2048,16,0,1.5526592254638671
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,8,2048,32,0,0.8609343528747558
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,8,2048,64,0,0.5048704147338867
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,8,2048,2,0,11.28088607788086
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,8,2048,1,0,22.40319366455078
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,8,3072,4,0,12.624134063720703
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,8,3072,16,0,3.355712127685547
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,8,3072,8,0,6.441377258300781
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,8,3072,32,0,1.7908432006835937
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,8,3072,64,0,0.98231201171875
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,8,3072,2,0,24.996217346191408
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,8,4096,4,0,22.235784912109374
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,8,3072,1,0,49.7753662109375
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,8,4096,16,0,5.7889854431152346
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,4,12288,1,0,393.38359375
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,8,4096,8,0,11.287010955810548
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,8,4096,32,0,3.048303985595703
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,8,4096,64,0,1.678321647644043
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,8,4096,2,0,44.204534912109374
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,8,6144,8,0,25.073223876953126
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,8,6144,16,0,12.77087860107422
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,8,4096,1,0,88.07586059570312
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,8,6144,32,0,6.646017456054688
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,8,6144,4,0,49.66229248046875
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,8,6144,64,0,3.5181343078613283
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,4,16384,2,0,350.6584716796875
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,8,6144,2,0,98.86820678710937
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,8,8192,16,0,22.384693908691407
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,8,8192,8,0,44.27989807128906
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,8,8192,64,0,6.0180816650390625
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,16,1,1,0,0.03316799998283386
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,16,1,2,0,0.020577600598335265
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,16,1,4,0,0.01650079935789108
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,16,1,8,0,0.010462400317192078
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,16,1,16,0,0.010449600219726563
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,16,1,32,0,0.010388799756765366
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,16,1,64,0,0.01045759990811348
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,16,16,1,0,0.03901920020580292
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,16,16,2,0,0.022737599909305573
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,16,16,4,0,0.017372800409793852
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,16,16,8,0,0.012507200241088867
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,16,16,16,0,0.012484800070524216
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,16,16,32,0,0.012465599924325943
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,16,16,64,0,0.012470400333404541
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,8,8192,32,0,11.487035369873047
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,16,32,1,0,0.04835039973258972
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,16,32,2,0,0.028892800211906433
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,16,32,4,0,0.020848000049591066
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,16,32,8,0,0.014441600441932679
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,16,32,16,0,0.014433600008487701
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,16,32,32,0,0.014508800208568573
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,16,32,64,0,0.014483200013637542
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,16,64,2,0,0.059734398126602174
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,16,64,1,0,0.1272447943687439
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,16,64,4,0,0.03699040114879608
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,16,64,8,0,0.024775999784469604
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,16,64,16,0,0.018561600148677825
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,16,64,32,0,0.018507200479507446
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,16,64,64,0,0.01849440038204193
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,16,128,1,0,0.3182384014129639
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,16,128,4,0,0.08658400177955627
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,16,128,8,0,0.05140799880027771
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,16,128,16,0,0.03696160018444061
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,16,128,32,0,0.027225598692893982
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,16,128,64,0,0.026787200570106508
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,16,256,1,0,0.9263872146606446
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,16,256,2,0,0.483625602722168
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,16,128,2,0,0.17266080379486085
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,16,256,4,0,0.2627311944961548
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,8,8192,4,0,87.79608154296875
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,16,256,8,0,0.13971519470214844
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,16,256,32,0,0.059436798095703125
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,16,256,64,0,0.045239999890327454
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,16,256,16,0,0.08597279787063598
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,16,512,2,0,1.6064544677734376
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,16,512,4,0,0.8340160369873046
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,16,512,1,0,3.157209587097168
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,16,512,8,0,0.44618878364562986
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,16,512,32,0,0.1509392023086548
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,16,512,64,0,0.1026576042175293
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,16,512,16,0,0.24753921031951903
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,16,1024,2,0,5.861191940307617
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,16,1024,1,0,11.633948516845702
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,16,1024,4,0,2.9814367294311523
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,16,1024,16,0,0.8245887756347656
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,16,1024,32,0,0.4580239772796631
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,16,1024,8,0,1.5425503730773926
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,16,1024,64,0,0.273528003692627
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,16,1536,4,0,6.460384368896484
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,16,1536,8,0,3.3071872711181642
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,16,1536,16,0,1.7365840911865233
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,16,1536,2,0,12.791812896728516
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,16,1536,32,0,0.9329392433166503
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,16,1536,64,0,0.5218239784240722
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,16,1536,1,0,25.438702392578126
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,8,6144,1,0,197.29388427734375
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,16,2048,2,0,22.42334747314453
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,16,2048,4,0,11.3002685546875
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,16,2048,32,0,1.5750752449035645
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,16,2048,64,0,0.8877087593078613
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,16,2048,8,0,5.744683074951172
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,16,2048,16,0,2.9731664657592773
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,16,2048,1,0,44.639434814453125
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,8,8192,2,0,176.17957763671876
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,16,3072,4,0,25.063978576660155
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,16,3072,32,0,3.3977024078369142
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,16,3072,16,0,6.488593292236328
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,16,3072,8,0,12.681208038330078
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,16,3072,64,0,1.8195087432861328
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,16,3072,2,0,49.84328918457031
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,16,4096,8,0,22.329104614257812
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,16,4096,4,0,44.37342834472656
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,16,4096,32,0,5.83731689453125
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,16,4096,16,0,11.318382263183594
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,32,1,1,0,0.05760480165481567
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,32,1,2,0,0.03341279923915863
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,32,1,4,0,0.020686399936676026
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,32,1,8,0,0.01653439998626709
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,32,1,16,0,0.010715200006961823
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,32,1,32,0,0.01043040007352829
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,32,1,64,0,0.010409600287675857
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,32,16,1,0,0.06570720076560974
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,16,4096,64,0,3.0994720458984375
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,32,16,2,0,0.03914879858493805
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,32,16,8,0,0.01854719966650009
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,32,16,4,0,0.024699200689792634
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,32,16,32,0,0.012462399899959564
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,32,16,64,0,0.012464000284671784
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,32,32,1,0,0.11145440340042115
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,32,32,2,0,0.04891040027141571
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,32,32,4,0,0.028835201263427736
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,32,32,8,0,0.021726399660110474
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,32,32,16,0,0.014510400593280792
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,32,32,32,0,0.014508800208568573
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,32,32,64,0,0.014539200067520141
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,64,32,64,1,0,0.24512960910797119
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,32,64,2,0,0.13226399421691895
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,16,32,64,4,0,0.06182559728622437
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,32,16,16,0,0.012542399764060973
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,8,32,64,8,0,0.03909280002117157
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,4,32,64,16,0,0.02693440020084381
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,2,32,64,32,0,0.020576000213623047
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,1,32,64,64,0,0.020580799877643587
SGLang,0.5.10,NVIDIA RTX PRO 6000 Blackwell Server Edition,mla_context,triton,float16,float16,32,32,128,2,0,0.31818881034851076
